# Time-series
# t	r	v	r_1_P	v_1_P	r_1_L	v_1_L	r_1	v_1	...
57	1.592	100.5	0	0	0	0	0	0	0.86331	139	0.65217	92	1.4595	123.33	0.73171	82	2.7273	88	3.4562	86.8
58	1.2468	112.29	0.43796	137	0	0	0.43796	137	0.90909	132	0	0	0.90909	132	0.49587	121	2.0455	88	2.4935	96.25
59	1.4832	107.88	0.36585	164	0	0	0.36585	164	0.41379	145	0	0	0.41379	145	0.55046	109	3.3708	89	3.8989	92.333
60	1.086	110.5	0	0	0	0	0	0	0.93023	129	0	0	0.93023	129	0.42553	141	2.0455	88	2.3704	101.25
61	1.042	115.17	0	0	0	0	0	0	1.4516	124	0	0	1.4516	124	1.0526	114	0.65934	91	1.6928	106.33
62	1.9802	101	0.51724	116	0	0	0.51724	116	1.5385	117	0	0	1.5385	117	1.9149	94	2.069	87	3.9779	90.5
63	0.53412	112.33	0.35503	169	0	0	0.35503	169	0	0	0	0	0	0	0	0	1.4286	84	1.4286	84
64	1.7107	105.22	0	0	0	0	0	0	2.6549	113	0	0	2.6549	113	1.1429	105	1.3953	86	2.5131	95.5
65	2.1884	109.67	0.83916	143	0	0	0.83916	143	3.2432	111	0	0	3.2432	111	0	0	2.6374	91	2.6374	91
66	1.4097	113.5	0.43478	138	0	0	0.43478	138	1.1881	101	0.52174	115	1.7035	105.67	1.5652	115	0.55556	108	2.1192	113.25
67	1.7551	102.56	0.53571	112	0	0	0.53571	112	1.0435	115	0.64516	93	1.6718	107.67	1.0714	112	2.0455	88	3.0738	97.6
68	1.592	100.5	0	0	0	0	0	0	2.087	115	0	0	2.087	115	0	0	2.7907	86	2.7907	86
69	0.59603	100.67	0	0	0	0	0	0	0.47619	126	0	0	0.47619	126	1.3636	88	0	0	1.3636	88
70	0.77482	103.25	0	0	0	0	0	0	1.0811	111	0	0	1.0811	111	0.57692	104	0.68966	87	1.2565	95.5
71	1.2039	116.29	0	0	0	0	0	0	1.8462	130	0	0	1.8462	130	1.2	100	0.6383	94	1.8367	98
72	2.6847	96.846	0.58824	102	0	0	0.58824	102	2.2222	108	1.2766	94	3.4839	103.33	0.58824	102	3.4483	87	4.0223	89.5
73	1.2183	98.5	0	0	0	0	0	0	0.50847	118	0	0	0.50847	118	1.8557	97	1.3187	91	3.1712	94.6
74	1.5385	104	0	0	0	0	0	0	1.0619	113	0	0	1.0619	113	2.3077	104	1.2632	95	3.5644	101
75	2.0631	106.64	0.45455	132	0	0	0.45455	132	1.5517	116	0	0	1.5517	116	1.6216	111	2.6667	90	4.2424	99
76	1.4286	112	0.42553	141	0	0	0.42553	141	1.9835	121	0	0	1.9835	121	0.65934	91	1.3333	90	1.9926	90.333
77	1.0246	97.6	0	0	0	0	0	0	0.49587	121	0	0	0.49587	121	0.58252	103	2.0455	88	2.6158	91.75
78	1.3592	103	0	0	0	0	0	0	2.8571	105	0	0	2.8571	105	0.55046	109	0.68966	87	1.2245	98
79	1.0101	99	0	0	0	0	0	0	1.0811	111	0	0	1.0811	111	0.60606	99	1.3793	87	1.978	91
80	1.9469	113	0.48387	124	0	0	0.48387	124	3.6207	116	0	0	3.6207	116	0.44444	135	1.3953	86	1.759	102.33
81	0.66667	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	90	2	90
82	1.798	100.11	0	0	0	0	0	0	1.6514	109	0	0	1.6514	109	2.4242	99	1.3483	89	3.7631	95.667
83	0.42105	95	0	0	0	0	0	0	0.65217	92	0	0	0.65217	92	0.61224	98	0	0	0.61224	98
84	0.57508	104.33	0	0	0	0	0	0	0.45113	133	0	0	0.45113	133	0	0	1.3333	90	1.3333	90
85	0.88968	112.4	0	0	0	0	0	0	0.85714	140	0	0	0.85714	140	0	0	1.9149	94	1.9149	94
86	0.90416	110.6	0	0	0	0	0	0	0.36145	166	0	0	0.36145	166	0.52632	114	1.978	91	2.4806	96.75
87	0.9058	110.4	0	0	0	0	0	0	0.50847	118	0.56075	107	1.0667	112.5	1.6514	109	0	0	1.6514	109
88	3.0622	104.5	0.42857	140	0	0	0.42857	140	3.6522	115	0	0	3.6522	115	2.1429	84	3.1579	95	5.282	90.875
89	2.0056	119.67	0	0	0	0	0	0	3.8095	126	0	0	3.8095	126	0.96774	124	1.3333	90	2.243	107
90	1.9305	103.6	0.58824	102	0	0	0.58824	102	1.4516	124	0.61856	97	2.0469	117.25	0.59406	101	2.6374	91	3.2258	93
91	1.4454	96.857	0	0	0	0	0	0	1.0526	114	0	0	1.0526	114	1.2903	93	2.0455	88	3.3333	90
92	1.7125	105.11	0.47244	127	0	0	0.47244	127	1.5652	115	0	0	1.5652	115	1.1765	102	2	90	3.1646	94.8
93	0.83056	120.4	0.36145	166	0	0	0.36145	166	0.9375	128	0	0	0.9375	128	0.65934	91	0.67416	89	1.3333	90
94	2.247	97.909	0	0	0	0	0	0	1.6822	107	0	0	1.6822	107	1.1111	108	4	90	5.0794	94.5
95	1.0435	115	0.37975	158	0	0	0.37975	158	1.0084	119	0	0	1.0084	119	0.57692	104	1.2632	95	1.8367	98
96	0.79602	100.5	0	0	0	0	0	0	1.0714	112	0	0	1.0714	112	0	0	1.3483	89	1.3483	89
97	2.0526	107.18	0	0	0	0	0	0	2.0339	118	0	0	2.0339	118	2.1818	110	2.0225	89	4.1584	101
98	1.7227	116.1	0.85714	140	0	0	0.85714	140	2.459	122	0	0	2.459	122	1.3333	90	0.65934	91	1.9926	90.333
99	1.4562	109.88	0	0	0	0	0	0	1.44	125	0	0	1.44	125	1.6981	106	1.2903	93	2.9762	100.8
100	0.79491	125.8	0	0	0	0	0	0	0.78431	153	0	0	0.78431	153	1.0345	116	0.65934	91	1.6718	107.67
101	1.2389	113	0.41958	143	0	0	0.41958	143	0.9375	128	0	0	0.9375	128	1.1215	107	1.3483	89	2.449	98
